Value,Datetime,Sample duration
415.04766845703125,"2023-02-09 21:38:37,705853",0.200092224
414.8846130371094,"2023-02-09 21:38:37,905945",0.200092224
415.12481689453125,"2023-02-09 21:38:38,106037",0.200092224
415.71337890625,"2023-02-09 21:38:38,306130",0.200092224
427.5572204589844,"2023-02-09 21:38:38,506222",0.200092224
419.1159973144531,"2023-02-09 21:38:38,706314",0.200098832
414.67828369140625,"2023-02-09 21:38:38,906413",0.200085632
414.12469482421875,"2023-02-09 21:38:39,106498",0.200092224
416.3544006347656,"2023-02-09 21:38:39,306591",0.200085632
414.62225341796875,"2023-02-09 21:38:39,506676",0.200092224
415.6492614746094,"2023-02-09 21:38:39,706769",0.200098832
415.638671875,"2023-02-09 21:38:39,906867",0.200092224
418.7768859863281,"2023-02-09 21:38:40,106959",0.20007904
414.63134765625,"2023-02-09 21:38:40,307039",0.200085632
414.51202392578125,"2023-02-09 21:38:40,507124",0.20007904
413.3362731933594,"2023-02-09 21:38:40,707203",0.200092224
413.7153015136719,"2023-02-09 21:38:40,907295",0.20007904
414.6714782714844,"2023-02-09 21:38:41,107374",0.200072416
413.8044738769531,"2023-02-09 21:38:41,307447",0.200085632
413.810791015625,"2023-02-09 21:38:41,507532",0.200085632
414.45977783203125,"2023-02-09 21:38:41,707618",0.200072416
413.8717041015625,"2023-02-09 21:38:41,907690",0.20007904
413.593017578125,"2023-02-09 21:38:42,107769",0.200072416
415.4890441894531,"2023-02-09 21:38:42,307842",0.200072416
416.96331787109375,"2023-02-09 21:38:42,507914",0.200085632
415.277587890625,"2023-02-09 21:38:42,708000",0.200072416
415.6015625,"2023-02-09 21:38:42,908072",0.200085632
416.280517578125,"2023-02-09 21:38:43,108158",0.200085632
416.12030029296875,"2023-02-09 21:38:43,308243",0.20007904
415.8460998535156,"2023-02-09 21:38:43,508322",0.20007904
415.5407409667969,"2023-02-09 21:38:43,708401",0.20007904
415.9270324707031,"2023-02-09 21:38:43,908480",0.200072416
415.8649597167969,"2023-02-09 21:38:44,108553",0.200072416
416.0105895996094,"2023-02-09 21:38:44,308625",0.20007904
414.9689636230469,"2023-02-09 21:38:44,508704",0.20007904
414.99908447265625,"2023-02-09 21:38:44,708783",0.200072416
414.9017333984375,"2023-02-09 21:38:44,908855",0.200072416
414.804443359375,"2023-02-09 21:38:45,108928",0.20007904
414.5304260253906,"2023-02-09 21:38:45,309007",0.20007904
414.8592224121094,"2023-02-09 21:38:45,509086",0.200072416
416.1557922363281,"2023-02-09 21:38:45,709158",0.20007904
414.60687255859375,"2023-02-09 21:38:45,909237",0.200072416
414.9875183105469,"2023-02-09 21:38:46,109310",0.200085632
414.5733337402344,"2023-02-09 21:38:46,309395",0.20007904
417.93170166015625,"2023-02-09 21:38:46,509474",0.20007904
414.8811340332031,"2023-02-09 21:38:46,709553",0.20007904
